1.810685843229293823e-01,-3.182153999805450439e-01,6.243916749954223633e-01,-7.121538519859313965e-01,-4.637062549591064453e-03
8.992493152618408203e-01,2.426181286573410034e-01,-4.628902673721313477e-02,1.154882907867431641e+00,7.148101329803466797e-01
6.366441845893859863e-01,7.559740543365478516e-02,2.327176928520202637e-01,6.618411540985107422e-01,1.622667610645294189e-01
8.298137784004211426e-01,2.320849597454071045e-01,7.247287034988403320e-02,1.305024385452270508e+00,2.362876236438751221e-01
4.904774427413940430e-01,-2.358658611774444580e-02,5.571874380111694336e-01,1.005076050758361816e+00,-1.049799203872680664e+00
7.164160609245300293e-01,2.712818980216979980e-01,1.575345695018768311e-01,1.369066238403320312e+00,-1.844502687454223633e-01
4.386816620826721191e-01,4.564832150936126709e-02,5.448591709136962891e-01,1.117015719413757324e+00,-1.175890922546386719e+00
7.562553882598876953e-01,2.104774862527847290e-01,1.012136638164520264e-01,1.091928720474243164e+00,2.468454539775848389e-01
6.863386631011962891e-01,1.370122432708740234e-01,1.831805109977722168e-01,8.949534893035888672e-01,1.351561844348907471e-01
9.308925867080688477e-01,3.476021587848663330e-01,-4.878473281860351562e-02,1.656145572662353516e+00,3.575241267681121826e-01
2.332509607076644897e-01,-3.734989464282989502e-01,7.048096656799316406e-01,-4.968692362308502197e-01,-2.970176935195922852e-01
8.380706310272216797e-01,3.031901717185974121e-01,2.928707003593444824e-02,1.450759291648864746e+00,2.066408097743988037e-01
3.178192973136901855e-01,-2.304987013339996338e-01,5.254243612289428711e-01,-3.579464256763458252e-01,5.821469426155090332e-02
2.350124716758728027e-01,-3.044159114360809326e-01,6.030818223953247070e-01,-5.733805298805236816e-01,-1.534238457679748535e-02
8.302734494209289551e-01,2.632166743278503418e-01,3.278526663780212402e-02,1.319261431694030762e+00,2.871686518192291260e-01
3.346069455146789551e-01,-2.779687345027923584e-01,6.672724485397338867e-01,-9.643949568271636963e-03,-5.370762348175048828e-01
3.121172785758972168e-01,-3.183077275753021240e-01,6.731299757957458496e-01,-2.022346556186676025e-01,-4.155275523662567139e-01
8.552689552307128906e-01,2.445566356182098389e-01,7.267832756042480469e-03,1.209316253662109375e+00,4.953052699565887451e-01
4.845223724842071533e-01,6.962083280086517334e-02,5.535867810249328613e-01,1.329953193664550781e+00,-1.352969288825988770e+00
7.016599774360656738e-01,1.206276044249534607e-01,1.643010973930358887e-01,7.901949882507324219e-01,2.945297062397003174e-01
8.855088949203491211e-01,2.996416389942169189e-01,-6.042599678039550781e-03,1.464643478393554688e+00,3.625151813030242920e-01
6.210069656372070312e-01,1.871992647647857666e-02,2.404173612594604492e-01,4.386199116706848145e-01,3.504392802715301514e-01
4.745014309883117676e-01,-1.018085479736328125e-01,3.859864175319671631e-01,4.629569500684738159e-02,1.875668466091156006e-01
3.997544944286346436e-01,-1.266419589519500732e-01,3.952428102493286133e-01,-1.735568195581436157e-01,2.700972259044647217e-01
1.552358418703079224e-01,-3.733792006969451904e-01,6.827529668807983398e-01,-7.693527936935424805e-01,-9.952244162559509277e-02
1.000950932502746582e+00,5.215570926666259766e-01,-1.575006842613220215e-01,2.141141176223754883e+00,2.799538671970367432e-01
3.219910264015197754e-01,-2.618367075920104980e-01,6.544165015220642090e-01,-1.953728310763835907e-02,-5.146930217742919922e-01
4.884508252143859863e-01,-8.385097980499267578e-02,3.451653718948364258e-01,4.505580663681030273e-02,2.998534142971038818e-01
1.509934812784194946e-01,-3.758458793163299561e-01,6.846497654914855957e-01,-7.830176949501037598e-01,-8.840799331665039062e-02
2.330417633056640625e-01,-3.626689612865447998e-01,7.005944252014160156e-01,-4.743225872516632080e-01,-3.139761686325073242e-01
7.577083706855773926e-01,1.579759418964385986e-01,6.539273262023925781e-02,7.937330603599548340e-01,6.006600856781005859e-01
7.251980900764465332e-01,1.806472390890121460e-01,1.056622862815856934e-01,8.976957798004150391e-01,3.602291047573089600e-01
4.697721898555755615e-01,1.589515209197998047e-01,5.140298008918762207e-01,1.525255918502807617e+00,-1.442747592926025391e+00
2.731217741966247559e-01,-3.432498872280120850e-01,6.824102997779846191e-01,-3.601644635200500488e-01,-3.352412283420562744e-01
6.093888878822326660e-01,3.454127907752990723e-02,2.281569987535476685e-01,4.272409081459045410e-01,3.469000756740570068e-01
8.235979676246643066e-01,2.602681219577789307e-01,5.104869604110717773e-02,1.332691073417663574e+00,2.382375895977020264e-01
8.091362714767456055e-01,2.793976664543151855e-01,4.093980789184570312e-02,1.300788879394531250e+00,2.663355767726898193e-01
8.855825662612915039e-01,3.709985017776489258e-01,-3.669118881225585938e-02,1.626991987228393555e+00,2.598247826099395752e-01
7.252165675163269043e-01,1.309237182140350342e-01,1.312083303928375244e-01,7.934221625328063965e-01,3.962229192256927490e-01
8.011187911033630371e-01,1.894263178110122681e-01,7.884761691093444824e-02,1.051061511039733887e+00,4.040504992008209229e-01
6.393061280250549316e-01,1.132449954748153687e-01,2.543639838695526123e-01,8.808825016021728516e-01,-6.552577018737792969e-02
6.020633578300476074e-01,5.398879945278167725e-02,1.851490139961242676e-01,3.488450646400451660e-01,4.904579818248748779e-01
8.403896689414978027e-01,3.834803700447082520e-01,2.736699581146240234e-02,1.765270948410034180e+00,-7.987809181213378906e-02
1.075225397944450378e-01,-3.918684422969818115e-01,7.002182602882385254e-01,-8.860419392585754395e-01,-7.862097024917602539e-02
1.407722234725952148e-01,-3.715927898883819580e-01,6.838495731353759766e-01,-7.974043488502502441e-01,-8.789801597595214844e-02
2.017912268638610840e-01,-3.767150938510894775e-01,7.009118795394897461e-01,-6.121301054954528809e-01,-2.198106199502944946e-01
3.959554135799407959e-01,-1.864466071128845215e-01,6.272047162055969238e-01,3.651253581047058105e-01,-7.385387420654296875e-01
3.924989700317382812e-01,-2.067413032054901123e-01,6.557690501213073730e-01,3.884420692920684814e-01,-8.173739314079284668e-01
8.193047046661376953e-01,1.939152181148529053e-01,6.648933887481689453e-02,1.076311707496643066e+00,4.241994917392730713e-01
5.023297071456909180e-01,-4.384821653366088867e-02,2.984669506549835205e-01,8.298323303461074829e-02,3.860447108745574951e-01
6.712063550949096680e-01,5.228081345558166504e-02,1.816854178905487061e-01,5.415765643119812012e-01,4.546827971935272217e-01
1.243568286299705505e-01,-3.777433335781097412e-01,6.852595806121826172e-01,-8.456370234489440918e-01,-6.931489706039428711e-02
8.967099189758300781e-01,3.058470785617828369e-01,-5.350655317306518555e-02,1.385978579521179199e+00,5.508724451065063477e-01
1.101503014564514160e+00,4.805406630039215088e-01,-1.842682361602783203e-01,2.219056606292724609e+00,3.917041718959808350e-01
3.260627985000610352e-01,-2.632189393043518066e-01,6.263675093650817871e-01,-1.231371313333511353e-01,-3.723185658454895020e-01
7.956591248512268066e-01,3.111717700958251953e-01,3.757762908935546875e-02,1.369744658470153809e+00,1.914140880107879639e-01
9.022665023803710938e-01,3.410224914550781250e-01,-2.890911698341369629e-02,1.593012213706970215e+00,3.014017641544342041e-01
7.878803014755249023e-01,2.986752688884735107e-01,1.045202016830444336e-01,1.519967079162597656e+00,-9.941977262496948242e-02
1.088405132293701172e+00,2.918238639831542969e-01,-1.389378309249877930e-01,1.618853569030761719e+00,8.187754154205322266e-01
8.935511112213134766e-01,3.153694272041320801e-01,-4.041868448257446289e-02,1.427984595298767090e+00,4.802078306674957275e-01
1.003562569618225098e+00,3.254832327365875244e-01,-9.644073247909545898e-02,1.644813299179077148e+00,5.431160926818847656e-01
3.495278060436248779e-01,-2.247636914253234863e-01,6.247632503509521484e-01,9.784681349992752075e-02,-5.411622524261474609e-01
3.201119601726531982e-01,-2.220721840858459473e-01,5.100689530372619629e-01,-3.625248968601226807e-01,9.507367014884948730e-02
7.697553634643554688e-01,1.768751740455627441e-01,1.059638857841491699e-01,1.025454282760620117e+00,3.283074200153350830e-01
8.900322914123535156e-01,2.816042304039001465e-01,7.570981979370117188e-04,1.419869184494018555e+00,3.503279387950897217e-01
4.031462669372558594e-01,-2.109712064266204834e-01,5.691714286804199219e-01,8.060475438833236694e-02,-3.340473771095275879e-01
4.919623434543609619e-01,3.556711971759796143e-02,5.514284372329711914e-01,1.223076581954956055e+00,-1.250627040863037109e+00
2.880166172981262207e-01,-2.795139253139495850e-01,6.060295701026916504e-01,-3.559887707233428955e-01,-1.495643556118011475e-01
7.257457971572875977e-01,1.671793162822723389e-01,1.619523167610168457e-01,1.029018998146057129e+00,1.227592825889587402e-01
7.944392561912536621e-01,2.251225262880325317e-01,8.477723598480224609e-02,1.214465975761413574e+00,2.471039593219757080e-01
7.812917232513427734e-01,2.208649516105651855e-01,1.032848060131072998e-01,1.188650012016296387e+00,1.891117393970489502e-01
5.035254955291748047e-01,2.497032284736633301e-03,5.331503152847290039e-01,1.039276599884033203e+00,-1.016973495483398438e+00
4.890999794006347656e-01,-1.117883026599884033e-01,5.424811840057373047e-01,6.030412912368774414e-01,-6.592661142349243164e-01
3.008517920970916748e-01,-3.270592391490936279e-01,6.800399422645568848e-01,-2.328357100486755371e-01,-4.123726487159729004e-01
4.637856483459472656e-01,4.767988622188568115e-02,5.615226030349731445e-01,1.222983598709106445e+00,-1.286342740058898926e+00
8.305699229240417480e-01,1.815095096826553345e-01,1.662987470626831055e-02,9.308336973190307617e-01,6.781455278396606445e-01
9.060349464416503906e-01,2.517912983894348145e-01,-3.724959492683410645e-02,1.258401393890380859e+00,6.244503259658813477e-01
8.386394381523132324e-01,2.991288900375366211e-01,5.813658237457275391e-02,1.548399090766906738e+00,8.981364965438842773e-02
6.311658024787902832e-01,1.108068153262138367e-01,2.210979461669921875e-01,7.563592195510864258e-01,1.059194207191467285e-01
1.801520586013793945e-01,-3.749977648258209229e-01,6.967310905456542969e-01,-6.646201014518737793e-01,-1.958671361207962036e-01
7.246628403663635254e-01,1.784658879041671753e-01,1.362159550189971924e-01,9.871008396148681641e-01,2.290807664394378662e-01
2.224038243293762207e-01,-3.344143927097320557e-01,6.414134502410888672e-01,-5.941321849822998047e-01,-9.018287062644958496e-02
3.198712170124053955e-01,-2.978658378124237061e-01,6.647548675537109375e-01,-1.288913786411285400e-01,-4.577699601650238037e-01
7.280886769294738770e-01,1.474817693233489990e-01,1.087868809700012207e-01,7.753737568855285645e-01,4.684945642948150635e-01
7.209515571594238281e-01,1.373016238212585449e-01,1.546218991279602051e-01,8.685607314109802246e-01,2.816332876682281494e-01
7.438889145851135254e-01,1.449236869812011719e-01,1.275797188282012939e-01,8.776253461837768555e-01,3.606729209423065186e-01
3.144443035125732422e-01,-2.406736314296722412e-01,6.149464845657348633e-01,-8.665784448385238647e-02,-3.947303295135498047e-01
7.456285357475280762e-01,2.058717012405395508e-01,8.822807669639587402e-02,1.000766396522521973e+00,3.451556265354156494e-01
1.001543521881103516e+00,4.201197624206542969e-01,-1.166309118270874023e-01,1.913281202316284180e+00,3.784169852733612061e-01
7.736596465110778809e-01,2.339938133955001831e-01,9.231367707252502441e-02,1.221989631652832031e+00,1.666845381259918213e-01
8.957066535949707031e-01,2.376472502946853638e-01,1.745024323463439941e-02,1.316150069236755371e+00,4.142309725284576416e-01
1.361270695924758911e-01,-3.712026178836822510e-01,6.765714883804321289e-01,-8.207893967628479004e-01,-5.507245659828186035e-02
8.629046678543090820e-01,2.995045185089111328e-01,4.191839694976806641e-02,1.546606421470642090e+00,1.192220449447631836e-01
1.737567782402038574e-01,-3.673782050609588623e-01,6.717578172683715820e-01,-7.281016111373901367e-01,-9.206736087799072266e-02
2.011257410049438477e-01,-3.836898505687713623e-01,6.936237812042236328e-01,-6.449087858200073242e-01,-1.757369488477706909e-01
7.689481973648071289e-01,1.618038713932037354e-01,9.992289543151855469e-02,9.310557246208190918e-01,4.046771824359893799e-01
8.507514595985412598e-01,3.201590180397033691e-01,-9.284406900405883789e-03,1.425063490867614746e+00,3.453871905803680420e-01
3.702940046787261963e-01,-1.771609783172607422e-01,6.198011040687561035e-01,3.238271176815032959e-01,-6.998697519302368164e-01
1.212459564208984375e+00,4.645311832427978516e-01,-2.650413513183593750e-01,2.239684820175170898e+00,7.046399116516113281e-01
7.608687877655029297e-01,1.762664914131164551e-01,7.463109493255615234e-02,9.129025936126708984e-01,4.760641157627105713e-01
8.256232142448425293e-01,2.653208971023559570e-01,4.531839489936828613e-02,1.289229869842529297e+00,2.929911911487579346e-01
2.846046090126037598e-01,-2.829613983631134033e-01,5.834827423095703125e-01,-4.337892234325408936e-01,-4.322952032089233398e-02
7.891566157341003418e-01,5.207703113555908203e-01,1.880997419357299805e-02,2.110920906066894531e+00,-4.127905368804931641e-01
7.781320214271545410e-01,3.300293684005737305e-01,6.448265910148620605e-02,1.482965946197509766e+00,3.564459085464477539e-02
8.984580636024475098e-01,3.327488303184509277e-01,-3.560695052146911621e-02,1.507648468017578125e+00,4.069729745388031006e-01
8.572250604629516602e-01,3.337115943431854248e-01,2.984428405761718750e-02,1.624656200408935547e+00,5.879408121109008789e-02
3.525402545928955078e-01,-2.786386311054229736e-01,6.601483225822448730e-01,2.005443163216114044e-02,-5.364021062850952148e-01
7.922480702400207520e-01,2.114482969045639038e-01,1.932725310325622559e-02,9.352896213531494141e-01,6.052991151809692383e-01
7.860878109931945801e-01,2.238965034484863281e-01,1.004900038242340088e-01,1.203682422637939453e+00,1.989266574382781982e-01
